Player,Season,Age,Nation,Club,Matchs_played,Minutes_played,Titular_played,Goals,Assists,Position
Joël Matip,2019-2020,27,Cameroon,Liverpool,9,703,8,1,0,DF
Joël Matip,2020-2021,28,Cameroon,Liverpool,10,691,9,1,2,DF
Joël Matip,2021-2022,29,Cameroon,Liverpool,31,2790,31,3,3,DF
Joël Matip,2022-2023,30,Cameroon,Liverpool,14,1092,12,1,0,DF
Joël Matip,2023-2024,31,Cameroon,Liverpool,10,781,9,0,0,DF
Joël Veltman,2020-2021,28,Netherlands,Brighton,28,2281,25,1,1,DF
Joël Veltman,2021-2022,29,Netherlands,Brighton,34,2874,33,1,1,DF
Joël Veltman,2022-2023,30,Netherlands,Brighton,31,2188,25,1,1,DF
Joël Veltman,2023-2024,31,Netherlands,Brighton,27,1588,17,1,1,DF
Joško Gvardiol,2023-2024,21,Croatia,Manchester City,28,2328,26,4,1,DF
Juan Foyth,2018-2019,20,Argentina,Tottenham,12,888,10,1,0,DF
Juninho Bacuna,2018-2019,20,CUW,Huddersfield,21,1412,16,1,0,MF
Junior Firpo,2021-2022,24,Dominican Republic,Leeds United,24,1711,19,0,2,DF
Junior Firpo,2022-2023,25,Dominican Republic,Leeds United,19,1368,14,1,1,DF
Kalidou Koulibaly,2022-2023,31,Senegal,Chelsea,23,1800,20,2,1,DF
Kean Bryan,2020-2021,23,England,Sheffield Utd,13,1004,12,1,0,DF
Keane Lewis-Potter,2023-2024,22,England,Brentford,30,1441,15,3,1,FW
Kenedy,2018-2019,22,Brazil,Newcastle Utd,25,1348,14,1,1,MF
Kenny Tete,2020-2021,24,Netherlands,Fulham,22,1481,18,0,1,DF
Kenny Tete,2022-2023,26,Netherlands,Fulham,31,2569,29,1,5,DF
Kenny Tete,2023-2024,27,Netherlands,Fulham,14,867,10,1,0,DF
Kevin Long,2018-2019,27,Ireland,Burnley,6,514,5,0,1,DF
Kevin Long,2020-2021,29,Ireland,Burnley,8,637,7,0,0,DF
Ki-Jana Hoever,2020-2021,18,Netherlands,Wolves,12,577,5,0,0,DF
Ki-Jana Hoever,2021-2022,19,Netherlands,Wolves,8,308,4,0,0,DF
Kieran Gibbs,2020-2021,30,England,West Brom,10,809,9,0,0,DF
Kieran Tierney,2019-2020,22,Scotland,Arsenal,15,989,12,1,1,DF
Kieran Tierney,2020-2021,23,Scotland,Arsenal,27,2299,26,1,3,DF
Kieran Tierney,2021-2022,24,Scotland,Arsenal,22,1915,22,1,3,DF
Kieran Tierney,2022-2023,25,Scotland,Arsenal,27,795,6,0,1,DF
Kieran Trippier,2018-2019,27,England,Tottenham,27,2276,26,1,3,DF
Kieran Trippier,2021-2022,30,England,Newcastle Utd,6,429,5,2,0,DF
Kieran Trippier,2022-2023,31,England,Newcastle Utd,38,3341,38,1,7,DF
Kieran Trippier,2023-2024,32,England,Newcastle Utd,28,2236,26,1,10,DF
Kiko Femenía,2018-2019,27,Spain,Watford,29,2049,22,1,1,DF
Kiko Femenía,2019-2020,28,Spain,Watford,28,2237,26,0,0,DF
Kiko Femenía,2021-2022,30,Spain,Watford,27,2142,26,0,5,DF
Konstantinos Mavropanos,2023-2024,25,Greece,West Ham,19,1500,16,1,0,DF
Kortney Hause,2019-2020,24,England,Aston Villa,18,1545,17,1,0,DF
Kostas Tsimikas,2021-2022,25,Greece,Liverpool,13,877,9,0,2,DF
Kostas Tsimikas,2022-2023,26,Greece,Liverpool,20,771,9,0,4,DF
Kostas Tsimikas,2023-2024,27,Greece,Liverpool,13,679,8,0,3,DF
Kristoffer Ajer,2021-2022,23,Norway,Brentford,24,1995,23,1,3,DF
Kristoffer Ajer,2022-2023,24,Norway,Brentford,9,763,9,0,0,DF
Kristoffer Ajer,2023-2024,25,Norway,Brentford,28,1832,21,2,1,DF
Kurt Zouma,2018-2019,23,France,Everton,32,2612,29,2,2,DF
Kurt Zouma,2019-2020,24,France,Chelsea,28,2344,25,0,0,DF
Kurt Zouma,2020-2021,25,France,Chelsea,24,2029,22,5,0,DF
Kurt Zouma,2021-2022,26,France,2 Teams,24,2078,24,1,0,DF
Kurt Zouma,2022-2023,27,France,West Ham,25,1989,24,2,0,DF
Kurt Zouma,2023-2024,28,France,West Ham,33,2838,32,3,0,DF
Kyle Bartley,2020-2021,29,England,West Brom,30,2584,28,3,1,DF
Kyle Walker,2018-2019,28,England,Manchester City,33,2779,30,1,1,DF
Kyle Walker,2019-2020,29,England,Manchester City,29,2392,28,1,4,DF
Kyle Walker,2020-2021,30,England,Manchester City,24,1946,22,1,1,DF
Kyle Walker,2021-2022,31,England,Manchester City,20,1755,20,0,2,DF
Kyle Walker,2022-2023,32,England,Manchester City,27,1958,22,0,0,DF
Kyle Walker,2023-2024,33,England,Manchester City,32,2767,30,0,4,DF
Kyle Walker-Peters,2019-2020,22,England,2 Teams,13,944,10,0,0,DF
Kyle Walker-Peters,2020-2021,23,England,Southampton,30,2645,30,0,2,DF
Kyle Walker-Peters,2021-2022,24,England,Southampton,32,2633,29,1,2,DF
Kyle Walker-Peters,2022-2023,25,England,Southampton,31,2650,30,1,0,DF
Laurent Koscielny,2018-2019,32,France,Arsenal,17,1331,13,3,0,DF
Leander Dendoncker,2019-2020,24,Belgium,Wolves,38,2795,32,4,0,MF
Leander Dendoncker,2020-2021,25,Belgium,Wolves,33,2503,28,1,0,MF
Lee Peltier,2018-2019,31,England,Cardiff City,20,1544,17,0,0,DF
Lee Peltier,2020-2021,33,England,West Brom,4,229,3,0,0,DF
Leighton Baines,2018-2019,33,England,Everton,6,375,5,0,0,DF
Leighton Baines,2019-2020,34,England,Everton,8,404,4,0,0,DF
Leon Balogun,2018-2019,30,Nigeria,Brighton,8,594,5,1,0,DF
Levi Colwill,2022-2023,19,England,Brighton,17,1220,13,0,2,DF
Levi Colwill,2023-2024,20,England,Chelsea,23,1797,20,1,1,DF
Lewis Dunk,2018-2019,26,England,Brighton,36,3151,36,2,1,DF
Lewis Dunk,2019-2020,27,England,Brighton,36,3230,36,3,3,DF
Lewis Dunk,2020-2021,28,England,Brighton,33,2931,33,5,0,DF
Lewis Dunk,2021-2022,29,England,Brighton,29,2573,29,1,0,DF
Lewis Dunk,2022-2023,30,England,Brighton,36,3239,36,1,0,DF
Lewis Dunk,2023-2024,31,England,Brighton,33,2869,33,3,1,DF
Lewis Hall,2022-2023,17,England,Chelsea,9,654,8,0,0,DF
Lewis Hall,2023-2024,18,England,Newcastle Utd,18,781,8,1,0,DF
Liam Cooper,2020-2021,28,Scotland,Leeds United,25,2185,25,1,0,DF
Liam Cooper,2021-2022,29,Scotland,Leeds United,21,1814,21,0,1,DF
Liam Cooper,2022-2023,30,Scotland,Leeds United,18,1426,16,1,0,DF
Lisandro Martínez,2022-2023,24,Argentina,Manchester Utd,27,2114,24,1,0,DF
Lisandro Martínez,2023-2024,25,Argentina,Manchester Utd,11,646,8,0,1,DF
Lloyd Kelly,2022-2023,23,England,Bournemouth,23,2040,23,0,2,DF
Lloyd Kelly,2023-2024,24,England,Bournemouth,23,1559,17,0,1,DF
Lorenz Assignon,2023-2024,23,Togo,Burnley,15,1234,15,1,2,DF
Lucas Digne,2018-2019,25,France,Everton,35,2965,33,4,4,DF
Lucas Digne,2019-2020,26,France,Everton,35,3030,35,0,7,DF
Lucas Digne,2020-2021,27,France,Everton,30,2681,30,0,7,DF
Lucas Digne,2021-2022,28,France,2 Teams,29,2439,29,0,4,DF
Lucas Digne,2022-2023,29,France,Aston Villa,28,1502,18,1,0,DF
Lucas Digne,2023-2024,30,France,Aston Villa,33,2410,27,1,3,DF
Lucas Moura,2022-2023,29,Brazil,Tottenham,15,153,0,1,0,MF
Luke Ayling,2020-2021,28,England,Leeds United,38,3399,38,0,0,DF
Luke Ayling,2021-2022,29,England,Leeds United,26,2272,26,2,2,DF
Luke Ayling,2022-2023,30,England,Leeds United,29,2054,22,2,1,DF
Luke Berry,2023-2024,31,England,Luton Town,17,323,2,2,1,MF
Luke Shaw,2018-2019,23,England,Manchester Utd,29,2591,29,1,4,DF
Luke Shaw,2019-2020,24,England,Manchester Utd,24,1733,20,0,0,DF
Luke Shaw,2020-2021,25,England,Manchester Utd,32,2654,30,1,5,DF
Luke Shaw,2021-2022,26,England,Manchester Utd,20,1601,19,0,3,DF
Luke Shaw,2022-2023,27,England,Manchester Utd,31,2552,30,1,2,DF
Luke Shaw,2023-2024,28,England,Manchester Utd,12,959,12,0,0,DF
Luke Thomas,2020-2021,19,England,Leicester City,14,969,12,1,0,DF
Luke Thomas,2021-2022,20,England,Leicester City,22,1912,21,0,1,DF
Luke Thomas,2022-2023,21,England,Leicester City,17,1073,11,0,0,DF
Luke Thomas,2023-2024,22,England,Sheffield Utd,12,917,11,0,0,DF
Lyanco,2021-2022,24,Brazil,Southampton,15,911,9,0,0,DF
Lyanco,2022-2023,25,Brazil,Southampton,21,1180,11,1,1,DF
Mads Bech Sørensen,2021-2022,22,Denmark,Brentford,11,835,9,0,0,DF
Mads Roerslev,2021-2022,22,Denmark,Brentford,21,1240,12,1,1,DF
Mads Roerslev,2022-2023,23,Denmark,Brentford,20,1108,12,0,0,DF
Mads Roerslev,2023-2024,24,Denmark,Brentford,34,1985,22,1,2,DF
Malang Sarr,2021-2022,22,France,Chelsea,8,546,6,0,0,DF
Malo Gusto,2023-2024,20,France,Chelsea,27,1751,19,0,6,DF
Mamadou Sakho,2018-2019,28,France,Crystal Palace,27,2416,27,0,0,DF
Manuel Akanji,2022-2023,27,Switzerland,Manchester City,29,2287,24,0,1,DF
Manuel Akanji,2023-2024,28,Switzerland,Manchester City,30,2511,28,2,0,DF
Marc Albrighton,2019-2020,29,England,Leicester City,20,867,9,0,3,MF
Marc Albrighton,2020-2021,30,England,Leicester City,31,1746,17,1,5,DF
Marc Albrighton,2021-2022,31,England,Leicester City,17,1132,11,1,2,FW
Marc Cucurella,2021-2022,23,Spain,Brighton,35,3089,35,1,1,DF
Marc Cucurella,2022-2023,24,Spain,Chelsea,24,1671,21,0,2,DF
Marc Cucurella,2023-2024,25,Spain,Chelsea,21,1782,20,0,2,DF
Marc Guéhi,2021-2022,21,England,Crystal Palace,36,3222,36,2,1,DF
Marc Guéhi,2022-2023,22,England,Crystal Palace,37,3329,37,1,0,DF
Marc Guéhi,2023-2024,23,England,Crystal Palace,25,2021,23,0,1,DF
Marcos Alonso,2018-2019,27,Spain,Chelsea,31,2759,31,2,4,DF
Marcos Alonso,2019-2020,28,Spain,Chelsea,18,1430,15,4,2,DF
Marcos Alonso,2020-2021,29,Spain,Chelsea,13,960,11,2,0,DF
Marcos Alonso,2021-2022,30,Spain,Chelsea,28,2167,25,4,4,DF
Marcos Senesi,2022-2023,25,Argentina,Bournemouth,31,2491,29,2,0,DF
Marcos Senesi,2023-2024,26,Argentina,Bournemouth,31,2242,26,4,5,DF
Martin Kelly,2018-2019,28,England,Crystal Palace,13,1111,12,0,0,DF
Martin Kelly,2019-2020,29,England,Crystal Palace,19,1549,17,0,1,DF
Martín Montoya,2018-2019,27,Spain,Brighton,25,2167,24,0,1,DF
Martín Montoya,2019-2020,28,Spain,Brighton,27,1896,23,0,1,DF
Mason Holgate,2019-2020,22,Jamaica,Everton,27,2054,24,0,3,DF
Mason Holgate,2020-2021,23,Jamaica,Everton,28,2287,26,1,0,DF
Mason Holgate,2021-2022,24,Jamaica,Everton,25,2134,23,2,1,DF
Mason Holgate,2022-2023,25,Jamaica,Everton,8,507,5,0,0,DF
Mason Holgate,2023-2024,26,Jamaica,Sheffield Utd,10,710,9,0,0,DF
Mathias Jørgensen,2018-2019,28,Denmark,Huddersfield,24,2147,24,3,1,DF
Mathias Jørgensen,2021-2022,31,Denmark,Brentford,8,518,6,1,0,DF
Mathias Jørgensen,2022-2023,32,Denmark,Brentford,18,1103,11,0,0,DF
Mathias Jørgensen,2023-2024,33,Denmark,Brentford,14,1087,12,1,0,DF
Matt Doherty,2018-2019,26,Ireland,Wolves,38,3144,35,4,5,DF
Matt Doherty,2019-2020,27,Ireland,Wolves,36,2839,32,4,3,MF
Matt Doherty,2020-2021,28,Ireland,Tottenham,17,1240,13,0,2,DF
Matt Doherty,2021-2022,29,Ireland,Tottenham,15,875,9,2,4,DF
Matt Doherty,2022-2023,30,Ireland,Tottenham,12,667,7,1,0,DF
Matt Doherty,2023-2024,31,Ireland,Wolves,30,1150,9,1,0,DF
Matt Ritchie,2018-2019,28,Scotland,Newcastle Utd,36,2928,35,2,8,DF
Matt Ritchie,2019-2020,29,Scotland,Newcastle Utd,18,1315,14,2,1,DF
Matt Ritchie,2020-2021,30,Scotland,Newcastle Utd,18,1350,15,0,2,DF
Matt Ritchie,2021-2022,31,Scotland,Newcastle Utd,18,1337,14,0,2,DF
Matt Targett,2018-2019,22,England,Southampton,16,1186,13,1,3,DF
Matt Targett,2019-2020,23,England,Aston Villa,28,2291,27,1,2,DF
Matt Targett,2020-2021,24,England,Aston Villa,38,3404,38,0,2,DF
Matt Targett,2021-2022,25,England,2 Teams,33,2871,33,1,1,DF
Matt Targett,2022-2023,26,England,Newcastle Utd,17,610,6,0,0,DF
Matteo Darmian,2018-2019,28,Italy,Manchester Utd,6,443,5,0,0,DF
Matthew Lowton,2018-2019,29,England,Burnley,21,1750,19,0,0,DF
Matthew Lowton,2019-2020,30,England,Burnley,17,1530,17,0,1,DF
Matthew Lowton,2020-2021,31,England,Burnley,34,3060,34,1,1,DF
Matthew Lowton,2021-2022,32,England,Burnley,25,1772,20,1,2,DF
Matty Cash,2020-2021,22,Poland,Aston Villa,28,2372,28,0,2,DF
Matty Cash,2021-2022,23,Poland,Aston Villa,38,3377,38,4,3,DF
Matty Cash,2022-2023,24,Poland,Aston Villa,26,1820,20,0,1,DF
Matty Cash,2023-2024,25,Poland,Aston Villa,29,2142,23,2,2,DF
Matías Viña,2022-2023,24,Uruguay,Bournemouth,12,458,5,2,0,DF
Max Aarons,2019-2020,19,England,Norwich City,36,3240,36,0,1,DF
Max Aarons,2021-2022,21,England,Norwich City,34,2881,32,0,2,DF
Max Aarons,2023-2024,23,England,Bournemouth,20,1237,13,0,1,DF
Max Kilman,2020-2021,23,England,Wolves,18,1310,14,0,1,DF
Max Kilman,2021-2022,24,England,Wolves,30,2687,30,1,0,DF
Max Kilman,2022-2023,25,England,Wolves,37,3307,37,0,0,DF
Max Kilman,2023-2024,26,England,Wolves,38,3420,38,2,0,DF
Max Lowe,2020-2021,23,England,Sheffield Utd,8,550,7,0,0,DF
Max Lowe,2023-2024,26,England,Sheffield Utd,10,503,4,0,0,DF
Maxime Estève,2023-2024,21,France,Burnley,16,1309,15,0,0,DF
Maxime Le Marchand,2018-2019,28,France,Fulham,26,2250,25,0,1,DF
Maximilian Wöber,2022-2023,24,Austria,Leeds United,16,1266,14,0,0,DF
Maya Yoshida,2018-2019,29,Japan,Southampton,17,1518,17,0,1,DF
Maya Yoshida,2019-2020,30,Japan,Southampton,8,560,6,0,0,DF
Michael Keane,2018-2019,25,England,Everton,33,2969,33,1,2,DF
Michael Keane,2019-2020,26,England,Everton,31,2559,28,2,0,DF
Michael Keane,2020-2021,27,England,Everton,35,2991,33,3,1,DF
Michael Keane,2021-2022,28,England,Everton,32,2792,31,3,2,DF
Micky van de Ven,2023-2024,22,Netherlands,Tottenham,27,2339,27,3,0,DF
Milos Kerkez,2023-2024,19,Hungary,Bournemouth,28,1970,22,0,1,DF
Mohammed Salisu,2020-2021,21,Ghana,Southampton,12,844,8,0,0,DF
Mohammed Salisu,2021-2022,22,Ghana,Southampton,34,2972,33,0,0,DF
Mohammed Salisu,2022-2023,23,Ghana,Southampton,22,1973,21,0,1,DF
Moussa Djenepo,2019-2020,21,Mali,Southampton,18,928,10,2,2,MF
Moussa Djenepo,2022-2023,24,Mali,Southampton,16,710,7,0,2,DF
Moussa Niakhate,2022-2023,26,Senegal,Nott'ham Forest,14,1163,14,0,0,DF
Moussa Niakhate,2023-2024,27,Senegal,Nott'ham Forest,21,1460,15,1,0,DF
Murillo,2023-2024,21,Brazil,Nott'ham Forest,32,2789,32,0,2,DF
Nacho Monreal,2018-2019,32,Spain,Arsenal,22,1861,21,1,3,DF
Nathan Aké,2018-2019,23,Netherlands,Bournemouth,38,3411,38,4,0,DF
Nathan Aké,2019-2020,24,Netherlands,Bournemouth,29,2503,29,2,2,DF
Nathan Aké,2020-2021,25,Netherlands,Manchester City,10,797,9,1,0,DF
Nathan Aké,2021-2022,26,Netherlands,Manchester City,14,923,10,2,0,DF
Nathan Aké,2022-2023,27,Netherlands,Manchester City,26,1873,22,1,0,DF
Nathan Aké,2023-2024,28,Netherlands,Manchester City,29,2042,24,2,2,DF
Nathan Collins,2021-2022,20,Ireland,Burnley,19,1670,18,2,0,DF
Nathan Collins,2022-2023,21,Ireland,Wolves,26,1814,19,0,0,DF
Nathan Collins,2023-2024,22,Ireland,Brentford,32,2652,29,1,1,DF
Nathan Patterson,2022-2023,20,Scotland,Everton,19,1279,14,0,0,DF
Nathan Patterson,2023-2024,21,Scotland,Everton,20,1005,9,0,2,DF
Nathaniel Clyne,2018-2019,27,England,2 Teams,18,1254,14,0,1,DF
Nathaniel Clyne,2020-2021,29,England,Crystal Palace,13,1145,13,0,1,DF
Nathaniel Clyne,2021-2022,30,England,Crystal Palace,16,1351,15,0,1,DF
Nathaniel Clyne,2022-2023,31,England,Crystal Palace,22,1640,19,0,0,DF
Nathaniel Clyne,2023-2024,32,England,Crystal Palace,19,1338,14,0,0,DF
Nathaniel Phillips,2020-2021,23,England,Liverpool,17,1456,15,1,1,DF
Nayef Aguerd,2022-2023,26,Morocco,West Ham,18,1595,17,2,0,DF
Nayef Aguerd,2023-2024,27,Morocco,West Ham,21,1857,21,1,0,DF
Neco Williams,2022-2023,21,Wales,Nott'ham Forest,31,1882,20,1,0,DF
Neco Williams,2023-2024,22,Wales,Nott'ham Forest,26,1637,18,0,1,DF
Neil Taylor,2019-2020,30,Wales,Aston Villa,14,1091,11,0,0,DF
Nicolás Otamendi,2018-2019,30,Argentina,Manchester City,18,1236,14,0,0,DF
Nicolás Otamendi,2019-2020,31,Argentina,Manchester City,24,1715,18,2,0,DF
Nuno Tavares,2021-2022,21,Portugal,Arsenal,22,1176,13,1,1,DF
Nuno Tavares,2023-2024,23,Portugal,Nott'ham Forest,8,457,5,0,0,DF
Nélson Semedo,2020-2021,26,Portugal,Wolves,34,2983,34,1,1,DF
Nélson Semedo,2021-2022,27,Portugal,Wolves,25,2131,25,0,1,MF
Nélson Semedo,2022-2023,28,Portugal,Wolves,36,2632,31,0,1,DF
Nélson Semedo,2023-2024,29,Portugal,Wolves,36,3084,36,0,1,DF
Ola Aina,2020-2021,23,Nigeria,Fulham,31,2664,31,2,1,DF
Ola Aina,2023-2024,26,Nigeria,Nott'ham Forest,22,1692,20,1,1,DF
Oleksandr Zinchenko,2018-2019,21,Ukraine,Manchester City,14,1151,14,0,3,DF
Oleksandr Zinchenko,2019-2020,22,Ukraine,Manchester City,19,1276,13,0,0,DF
Oleksandr Zinchenko,2020-2021,23,Ukraine,Manchester City,20,1478,15,0,0,DF
Oleksandr Zinchenko,2021-2022,24,Ukraine,Manchester City,15,1047,10,0,4,DF
Oleksandr Zinchenko,2022-2023,25,Ukraine,Arsenal,27,2118,26,1,2,DF
Oleksandr Zinchenko,2023-2024,26,Ukraine,Arsenal,27,1722,20,1,2,DF
Oliver Skipp,2023-2024,22,England,Tottenham,21,707,5,0,0,MF
Ozan Kabak,2020-2021,20,Turkey,Liverpool,9,801,9,0,0,DF
Ozan Kabak,2021-2022,21,Turkey,Norwich City,11,922,11,0,0,DF
Pablo Marí,2020-2021,26,Spain,Arsenal,10,900,10,0,0,DF
Pablo Zabaleta,2018-2019,33,Argentina,West Ham,26,2092,23,0,1,DF
Pablo Zabaleta,2019-2020,34,Argentina,West Ham,10,592,6,0,0,DF
Pascal Groß,2020-2021,29,Germany,Brighton,34,2484,27,3,8,MF
Pascal Groß,2021-2022,30,Germany,Brighton,29,2038,24,2,4,MF
Pascal Groß,2022-2023,31,Germany,Brighton,37,3239,37,9,8,MF
Pascal Groß,2023-2024,32,Germany,Brighton,36,3114,34,4,10,MF
Pascal Struijk,2020-2021,20,Netherlands,Leeds United,27,2075,22,1,0,DF
Pascal Struijk,2021-2022,21,Netherlands,Leeds United,29,2055,22,1,0,DF
Pascal Struijk,2022-2023,22,Netherlands,Leeds United,29,2200,26,2,1,DF
Patrick van Aanholt,2018-2019,27,Netherlands,Crystal Palace,36,3195,36,3,2,DF
Patrick van Aanholt,2019-2020,28,Netherlands,Crystal Palace,29,2507,29,3,2,DF
Patrick van Aanholt,2020-2021,29,Netherlands,Crystal Palace,22,1777,20,0,1,DF
Pau Torres,2023-2024,26,Spain,Aston Villa,29,2464,27,2,0,DF
Paul Dummett,2018-2019,26,Wales,Newcastle Utd,26,1990,21,0,0,DF
Paul Dummett,2019-2020,27,Wales,Newcastle Utd,16,1228,14,0,0,DF
Paul Dummett,2020-2021,28,Wales,Newcastle Utd,15,1255,14,1,0,DF
Pedro Porro,2022-2023,22,Spain,Tottenham,15,1131,13,3,3,DF
Pedro Porro,2023-2024,23,Spain,Tottenham,35,3089,35,3,7,DF
Pervis Estupiñán,2022-2023,24,Ecuador,Brighton,35,2675,31,1,5,DF
Pervis Estupiñán,2023-2024,25,Ecuador,Brighton,19,1243,15,2,3,DF
Phil Bardsley,2018-2019,33,Scotland,Burnley,19,1670,19,0,0,DF
Phil Bardsley,2019-2020,34,Scotland,Burnley,21,1890,21,0,1,DF
Phil Jones,2018-2019,26,England,Manchester Utd,18,1263,15,0,1,DF
Player,Season,Age,ion,Team,MP,Min,Starts,Gls,Ast,Po
Player,Season,Age,ion,Team,MP,Min,Starts,Gls,Ast,Po
Player,Season,Age,ion,Team,MP,Min,Starts,Gls,Ast,Po
Player,Season,Age,ion,Team,MP,Min,Starts,Gls,Ast,Po
Player,Season,Age,ion,Team,MP,Min,Starts,Gls,Ast,Po
Pontus Jansson,2021-2022,30,Sweden,Brentford,37,3321,37,3,1,DF
Raphaël Varane,2021-2022,28,France,Manchester Utd,22,1831,20,1,1,DF
Raphaël Varane,2022-2023,29,France,Manchester Utd,24,1911,22,0,0,DF
Raphaël Varane,2023-2024,30,France,Manchester Utd,22,1375,16,1,0,DF
Rasmus Kristensen,2022-2023,25,Denmark,Leeds United,26,1960,21,3,1,DF
Rayan Aït-Nouri,2020-2021,19,Algeria,Wolves,21,1404,16,1,1,DF
Rayan Aït-Nouri,2021-2022,20,Algeria,Wolves,23,1828,20,1,2,DF
Rayan Aït-Nouri,2022-2023,21,Algeria,Wolves,21,1076,9,1,0,DF
Rayan Aït-Nouri,2023-2024,22,Algeria,Wolves,33,2329,29,2,1,DF
Reece Burke,2023-2024,26,England,Luton Town,22,1660,20,0,4,DF
Reece James,2019-2020,19,England,Chelsea,24,1515,16,0,2,DF
Reece James,2020-2021,20,England,Chelsea,32,2373,25,1,2,DF
Reece James,2021-2022,21,England,Chelsea,26,1864,22,5,9,DF
Reece James,2022-2023,22,England,Chelsea,16,1244,14,1,1,DF
Reece James,2023-2024,23,England,Chelsea,10,419,5,0,2,DF
Renan Lodi,2022-2023,24,Brazil,Nott'ham Forest,28,2214,26,0,1,DF
Ricardo Pereira,2018-2019,24,Portugal,Leicester City,35,3123,35,2,6,DF
Ricardo Pereira,2019-2020,25,Portugal,Leicester City,28,2520,28,3,2,DF
Ricardo Pereira,2020-2021,26,Portugal,Leicester City,15,959,10,0,1,DF
Ricardo Pereira,2021-2022,27,Portugal,Leicester City,14,991,13,1,3,DF
Ricardo Pereira,2022-2023,28,Portugal,Leicester City,10,454,5,1,1,DF
Rico Henry,2021-2022,24,Jamaica,Brentford,34,2776,33,3,0,DF
Rico Henry,2022-2023,25,Jamaica,Brentford,37,3238,37,0,2,DF
Rico Lewis,2022-2023,17,England,Manchester City,14,903,10,0,0,DF
Rico Lewis,2023-2024,18,England,Manchester City,16,809,8,2,0,DF
Rob Holding,2018-2019,22,England,Arsenal,10,807,9,0,0,DF
Rob Holding,2020-2021,24,England,Arsenal,30,2558,28,0,1,DF
Rob Holding,2021-2022,25,England,Arsenal,15,845,9,1,0,DF
Rob Holding,2022-2023,26,England,Arsenal,14,566,6,1,0,DF
Robin Koch,2020-2021,24,Germany,Leeds United,17,1132,13,0,0,DF
Robin Koch,2021-2022,25,Germany,Leeds United,20,1574,17,0,0,MF
Robin Koch,2022-2023,26,Germany,Leeds United,36,3175,36,0,0,DF
Romain Perraud,2021-2022,23,France,Southampton,20,1623,18,0,1,DF
Romain Perraud,2022-2023,24,France,Southampton,29,1835,22,2,2,DF
Romain Saïss,2018-2019,28,Morocco,Wolves,19,1149,12,2,0,MF
Romain Saïss,2019-2020,29,Morocco,Wolves,33,2705,31,2,1,DF
Romain Saïss,2020-2021,30,Morocco,Wolves,27,2407,27,3,0,DF
Romain Saïss,2021-2022,31,Morocco,Wolves,31,2705,31,2,0,DF
Ruben Loftus-Cheek,2021-2022,25,England,Chelsea,24,1394,13,0,2,MF
Ruben Loftus-Cheek,2022-2023,26,England,Chelsea,25,1536,19,0,1,MF
Ryan Bennett,2018-2019,28,England,Wolves,34,3060,34,1,0,DF
Ryan Bennett,2019-2020,29,England,2 Teams,16,937,10,0,0,DF
Ryan Bertrand,2018-2019,28,England,Southampton,24,2160,24,1,0,DF
Ryan Bertrand,2019-2020,29,England,Southampton,32,2742,31,1,1,DF
Ryan Bertrand,2020-2021,30,England,Southampton,29,2598,29,0,1,DF
Ryan Bertrand,2021-2022,31,England,Leicester City,4,337,4,0,0,DF
Ryan Fredericks,2018-2019,25,England,West Ham,15,1086,12,1,0,DF
Ryan Fredericks,2019-2020,26,England,West Ham,27,2237,25,0,3,DF
Ryan Fredericks,2020-2021,27,England,West Ham,14,569,6,1,1,DF
Ryan Giles,2023-2024,23,England,Luton Town,11,503,5,0,0,DF
Ryan Sessegnon,2018-2019,18,England,Fulham,35,2300,26,2,6,FW
Ryan Sessegnon,2021-2022,21,England,Tottenham,15,1047,13,0,2,DF
Ryan Sessegnon,2022-2023,22,England,Tottenham,17,813,9,2,0,DF
Rúben Dias,2020-2021,23,Portugal,Manchester City,32,2843,32,1,0,DF
Rúben Dias,2021-2022,24,Portugal,Manchester City,29,2402,27,2,4,DF
Rúben Dias,2022-2023,25,Portugal,Manchester City,26,1998,22,0,0,DF
Rúben Dias,2023-2024,26,Portugal,Manchester City,30,2559,28,0,0,DF
Rúben Vinagre,2018-2019,19,Portugal,Wolves,17,710,7,0,0,DF
Rúben Vinagre,2019-2020,20,Portugal,Wolves,16,652,6,0,0,MF
Sam Byram,2019-2020,25,England,Norwich City,17,1293,15,0,0,DF
Sam Byram,2021-2022,27,England,Norwich City,15,1027,11,0,0,DF
Saman Ghoddos,2021-2022,27,Iran,Brentford,17,536,4,1,1,MF
Saman Ghoddos,2023-2024,29,Iran,Brentford,19,739,7,1,0,DF
Samir Santos,2021-2022,26,Brazil,Watford,19,1673,19,0,0,DF
Santiago Bueno,2023-2024,24,Uruguay,Wolves,12,822,9,0,0,DF
Saúl Ñíguez,2021-2022,26,Spain,Chelsea,10,480,5,0,0,DF
Scott Dann,2019-2020,32,England,Crystal Palace,16,1266,14,0,1,DF
Scott McKenna,2022-2023,25,Scotland,Nott'ham Forest,20,1571,19,0,0,DF
Scott McTominay,2018-2019,21,Scotland,Manchester Utd,16,867,9,2,0,MF
Sead Kolašinac,2018-2019,25,Bosnia and Herzegovina,Arsenal,24,1887,22,0,5,DF
Sead Kolašinac,2019-2020,26,Bosnia and Herzegovina,Arsenal,26,1701,19,0,2,DF
Sean Morrison,2018-2019,27,England,Cardiff City,34,3039,34,1,3,DF
Semi Ajayi,2020-2021,26,Nigeria,West Brom,33,2780,31,2,0,DF
